"","X52689","X52673","X52477","X52716","X52475","X52748","X52603","X19142","X19130","X52625","X20675","X52710","X27665","X52453","X52687","X48258","X35628","X45968","X52462","X52464","X42446","X42449","X52461","X19263","X52448","X52669","X19261","X52470","X52616","X33955","X45970","X52447","X52449","X52235","X52452","X52446","X52438","X42448","X52623","X19265","X43761","X52281","X32197","X31787","X531","X542","X27672","X15677","X37202","X21133","X18319","X1419","X1494","X48569","X32198","X46173","X555","X35142","X32342","X1126","X1107","X46537","X54738","X528","X48885","X48255","X1638","X32354","X512","X443","X18362","X15778","X55","X54923","X3141","X32412","X569","X15500","X48782","X63","X15506","X34396","X1564","X2132","X553","X27718","X513","X1868","X35159","X514","X37465","X2959","X2372","X36747","X5086","X37459","X1552","X42420","X40459","X48195","X15587","X1643","X33934","X2730","X48152","X57","X53","X396","X27727","X2127","X1572","X43847","X37455","X48857","X47155","X15990","X58","X53013","X1573","X39786","X41754","X21248","X15753","X59","X33009","X38661","X590","X3127","X15716","X27513","X1123","X1125","X34407","X527","X53010","X34534","X60","X35661","X57330","X1301","X1303","X20676","X15586","X44688","X46142","X38306","X18374","X34386","X48429","X15745","X18037","X34109","X1124","X40469","X1498","X1585","X22185","X46539","X15720","X27710","X32377","X37076","X33939","X33080","X594","X52604","X44877","X54979","X33936","X46798","X46799","X1493","X1505","X52434","X37506","X44681","X40461","X36103","X32553","X35126","X64","X42109","X1600","X1510","X1444","X52913","X1898","X32452","X33442","X1408","X46225","X18335","X1899","X27731","X21151","X1515","X32398","X1648","X485","X603","X48490","X48493","X42459","X52437","X17747","X34384","X19503","X1437","X1519","X46960","X2125","X18392","X18394","X53231","X27738","X1284","X53241","X32306","X32401","X40406","X54","X37097","X1299","X1604","X1670","X606","X1649","X3147"
"zr1429.29",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000274046326226,0.0,1.76069498137e-05,0.0,1.7344185466e-05,8.73778381994e-06,0.0,0.0,0.0,0.0,4.20459382412e-05,0.0,0.000132101671323,0.0,0.000121545895985,0.0,0.0,0.0,0.0,3.84453878281e-05,7.15507153269e-06,0.0,0.0,0.0,0.0,0.0,7.53727196247e-05,0.0,1.7263882562e-05,0.0,0.0,0.0,7.74211059686e-06,3.30824784251e-05,1.73984106228e-06,6.7774823109e-06,1.04536167975e-05,3.87786034865e-05,0.0,0.0,0.0,6.23537147972e-05,0.0,0.0,6.99619596252e-05,0.0,0.000502922765673,8.73041582153e-06,0.000651838954441,0.0,0.000321655517198,0.000375178147791,5.07274272418e-06,1.17987318327e-05,0.0,1.72893808037e-05,0.0,0.0,0.00057592630127,0.0,0.000260472983002,0.000538316229217,0.0,2.36843067029e-05,0.0,4.26102110181e-05,0.000881744016138,0.0,0.000920052309524,0.00159049587388,0.0,0.0,0.000447531478226,0.000851908672562,0.000130899362998,0.000231090812721,0.0,0.00105145062675,0.000566072555444,0.0,8.1481783743e-06,0.0,1.6265394598e-05,1.69158481204e-05,0.0,6.54388364677e-05,0.0,3.99502808063e-06,0.0,9.62502328666e-05,0.0,0.0,0.0,1.10396624237e-05,0.0,5.03441257516e-06,0.000452411990699,0.00104342729042,0.000780108190367,0.0,2.33573828185e-05,8.01340195398e-06,2.47217871079e-05,6.08455931455e-06,0.0,1.28298376774e-05,0.0,0.000300691988784,0.000215825396244,0.0,5.21078093256e-05,2.38858918279e-05,1.98779490534e-05,0.0,5.05701328938e-06,0.000457456751587,0.0,0.0,3.9419619348e-06,0.000119848358824,0.0,0.0,0.000518497058578,0.000511620563614,0.0,0.000366777305022,0.0,0.0,0.000415372234837,0.974975957232,0.0,0.000249317088334,6.79504960599e-05,6.23404689574e-05,1.31599074487e-05,0.0,1.25918264928e-05,0.0,2.74592054828e-05,0.00198823880655,1.95187384344e-05,6.62714202878e-06,0.0,0.0,0.000143725392497,7.33493348035e-05,0.0,0.0,1.11688921486e-05,0.0,0.0,0.0,1.61922941194e-05,4.07124133158e-05,8.7886147303e-06,0.000671690660175,8.09267002674e-05,0.0,0.0,0.0,0.0,0.0,4.21532295439e-06,0.000417800528425,0.0,0.0,4.59576831039e-05,0.0,0.0,1.08655624164e-05,0.0,3.90404571827e-06,0.00033617477896,3.43583011606e-05,4.00953227525e-05,0.0,0.0,0.0,0.000763631110692,0.0,0.0,0.0,0.000192172631197,1.86822636488e-05,2.55222497664e-06,0.0,0.0,8.48694072807e-06,0.0,0.000106068214925,0.0,0.0,0.0,0.0,0.0,0.0,9.81020012755e-06,0.00019259442841,0.0,0.000146914576796,0.00011881369316,0.000208095786409,0.00102014888592,0.000245380755881,2.14050288133e-05,5.4396524876e-05,2.89434846227e-05,7.75773240922e-05,0.0,0.000166829531415,2.99273193765e-05,3.44110361605e-06,8.24270399882e-05,1.26744474188e-05,4.71502226215e-06,0.000106307716267,7.71200114719e-05,1.62682921254e-05,0.00033953466902,7.69368049497e-06
"zr1429.30",7.99113278718e-06,3.55306115177e-05,1.48926250648e-05,1.28726420983e-05,2.47724157826e-05,0.0,6.96787808534e-05,2.13982250811e-05,0.00666600653252,1.19822984413e-05,1.78723177987e-05,8.66832379807e-06,5.88435503925e-06,0.000172005383901,4.47432327104e-05,5.96234834188e-06,4.08780763475e-06,7.46687836413e-06,0.000110789181385,9.73155987113e-06,0.000893786865196,2.32318084114e-05,0.0013270488985,2.75205686225e-05,7.8447668083e-05,2.39016793805e-06,0.0,0.000936310730944,0.000204154136102,1.10156172055e-05,5.99014707209e-06,2.14364810139e-05,0.0,1.42493328189e-05,0.000368329079563,4.95796889071e-05,8.46739736469e-05,1.40248515367e-05,3.07379884286e-05,6.8817543077e-05,5.02947872774e-06,2.23588062821e-05,4.14880798317e-06,8.23034129637e-06,0.0,1.13334290208e-05,3.3454333944e-06,0.0,3.6649880768e-06,5.14831612081e-05,0.0,0.0,0.000108191699406,0.0,0.000484036806185,1.43285461285e-05,6.23319860323e-05,4.43280817677e-06,3.40401115756e-05,0.000477230561594,0.0,0.0,0.0,2.32956844905e-05,0.0,0.0,0.000705965398098,0.0,0.000359430871594,0.000686664800712,1.90640031768e-05,1.56027562638e-05,3.93125459768e-05,0.000141533444135,0.00546184745451,3.78278846394e-05,6.99134579081e-05,0.00176652407873,8.51530006687e-06,0.000120178616445,0.00321022525068,0.00174763715085,0.000106089453112,0.000119483038186,0.0,0.00127600197693,0.000582995231422,2.14629725937e-05,3.65064428058e-05,3.94175537194e-06,1.04472682449e-05,6.2399696419e-05,1.19024751283e-05,4.11510964783e-05,0.0,3.92837015263e-05,0.0,0.000103463649542,0.0,0.0,5.65760802982e-06,1.25281644164e-05,0.0,0.0,0.000472285786207,0.00187153948999,0.000903463786183,0.0,5.60530458821e-05,1.21226863861e-05,2.73312061123e-05,2.44530353869e-05,5.63204016949e-05,9.35788916535e-05,2.31156463193e-06,0.00112003785466,0.000233369294404,1.3865814914e-05,0.000852784609567,4.758410608e-05,1.45674060643e-05,9.8405500651e-05,7.61789779817e-06,0.000460910005516,0.0,0.0,0.0,0.000507158291109,0.0,0.0,0.00409013749948,0.000600455709726,0.0,0.000333738919131,0.0,0.0,0.000402387578386,0.948180648617,1.89363381619e-05,0.000257179037545,0.00017984044294,0.000140017324047,3.74483753289e-05,3.51861338358e-05,1.88716777926e-05,0.0,1.51454279373e-05,0.000181071429971,1.42801815666e-05,0.0,0.0,0.0,0.000169325900025,7.00999446876e-05,0.0,1.14131651905e-05,3.27253797803e-05,2.03857064405e-05,0.0,0.0,3.71447678804e-05,4.93041416189e-05,1.11937382229e-05,0.000698245368288,0.00026184791707,5.8193460965e-06,6.07685471021e-05,2.92135025781e-05,0.0,0.0,5.21988695818e-06,0.000312991567768,0.0,0.0,0.000163753518196,0.0,0.0,3.04265380782e-05,3.99822426591e-06,0.0,0.000361710803188,0.000101899426322,8.97902471561e-05,1.05358930368e-05,4.38784220565e-05,0.0,0.00114065989387,4.18086802344e-05,0.0,0.0,5.85390715105e-05,0.0,2.38319646965e-05,1.00468445291e-05,0.0,1.48642163311e-05,0.0,0.000144793651328,7.59362837383e-05,5.11481821518e-05,0.0,0.0,0.0,6.97669699285e-06,3.65538487909e-05,3.14402767257e-05,1.82096497255e-05,0.000455556353508,0.0004058265166,0.000246802355418,0.00176423656566,0.000331222393328,8.12315496985e-06,0.000136540565616,3.18863635594e-05,0.000122256985459,0.0,0.000256151791678,3.38208588947e-05,0.0,8.45966774911e-05,1.84012779629e-05,6.2047811552e-06,0.000124656216306,0.000120909836336,7.92637656016e-05,0.000586322538999,1.44920270623e-05
"zr1429.31",0.0,4.43192679934e-05,0.0,0.0,1.52301324217e-05,0.0,0.000101438606712,1.63115692061e-05,0.0118554015286,2.24157745291e-05,3.98245335715e-05,0.0,0.0,0.000457004628514,6.2154586948e-05,0.0,0.0,0.0,0.00025810720884,1.63023628771e-05,0.00162874874952,3.48324527964e-05,0.00251968551388,5.16567122375e-05,0.000142741062972,0.0,0.0,0.0018910362455,0.000386809642953,6.48125564341e-06,0.0,3.00932391923e-05,0.0,1.94171708686e-05,0.000706990013876,8.89108387413e-05,0.000176355416144,0.0,0.0,0.0,0.0,2.87798029161e-05,0.0,1.72602302673e-05,3.08514315349e-05,0.0,3.93908131813e-06,5.18907575801e-05,5.87077373558e-06,0.000103355364418,0.0,0.0,0.000127315347205,0.0,0.00122375885715,2.09098236834e-05,0.000563481961402,0.0,0.00142505953787,0.000824324063722,0.0,0.0,0.0,6.53806892284e-05,0.0,0.0,0.00159975024514,0.0,0.000708583731725,0.00128826924141,0.0,0.0,0.0,0.000268715559499,0.0105470569661,0.0,0.000214500919884,0.00432276060462,1.3760802307e-05,0.000277388944379,0.00689814931923,0.00350943544449,0.000232211646519,0.000146024449078,0.0,0.00128673996786,0.00112794020285,3.26388914641e-05,5.13355136466e-05,6.10788785461e-06,2.72857180056e-05,9.52537948641e-05,4.41498715391e-05,0.000129129198611,0.0,8.15083364388e-05,0.0,0.000275045422176,0.0,0.0,0.0,0.0,0.0,0.0,0.000940142342638,0.00353683593474,0.00167585548936,0.0,9.45336553481e-05,3.24997736031e-05,5.96844265743e-05,6.03536244029e-05,0.000107568589757,0.000238953748152,0.0,0.0026109347602,0.000338398263995,0.0,0.000374182446629,0.000206735892803,1.70002026182e-05,0.0,1.60654533431e-05,0.00107505761676,2.1405737941e-05,0.0,1.98009724969e-05,0.000412504098131,0.0,0.0,0.00524181943083,0.00109758877728,0.0,0.000498914088735,0.0,0.0,0.000729846055518,0.905261355711,0.0,0.000573082525909,0.000292400170755,0.000361079385385,4.34070230782e-05,9.74389682077e-05,2.42560174114e-05,0.0,3.9123625054e-05,0.000130731304449,2.63820656642e-05,4.24708417075e-05,0.0,0.0,0.000365493513282,0.000138311591194,0.0,0.0,7.67284104017e-05,2.65923791364e-05,9.04859393474e-06,3.71546981502e-05,5.69730603798e-05,0.000106886503067,3.61591871035e-05,0.000564288435826,0.000271453521755,0.0,0.0,1.14133929872e-05,0.0,6.77872236391e-06,9.78141772623e-06,0.00076911227638,0.0,0.0,0.000282407621216,0.0,0.0,5.37197482825e-05,1.06410842734e-05,0.0,0.000743410865309,0.000162110156345,0.000172870513726,1.57139761589e-05,0.0,0.0,0.00179100702547,6.62563134125e-05,0.0,0.0,8.33500114167e-05,3.09876852047e-05,3.15852782519e-05,1.3965796567e-05,0.0,2.85115918634e-05,0.0,0.000214213682418,6.04982660614e-05,0.000125440120272,0.0,0.0,0.0,0.0,6.70329184132e-05,4.93007103439e-05,2.71009776695e-05,0.000466299133726,0.00135469249625,0.000646664622215,0.00359713329824,0.000301646393886,1.43258663249e-05,0.00021587061706,0.000111422972848,0.000172387897499,0.0,0.000586747786979,0.000122997374301,1.2117370281e-05,0.00016387613484,2.53485017907e-05,8.45754761044e-06,0.000235775518783,0.000110168457077,7.23535628424e-05,0.000703496518883,1.53199452761e-05
"zr1429.32",0.0,0.000131255643298,6.28134659434e-05,5.95339863291e-05,8.1386189693e-05,0.0,0.000193499041985,0.000121167214409,0.0284243674641,3.91884695994e-05,0.000175048877074,0.0,0.0,0.000711979896642,0.000174521536752,0.0,1.0224855241e-05,2.24346389434e-05,0.0004560395628,4.23292740758e-05,0.00359518968224,0.000101418000773,0.00596495514427,0.000144888908552,0.000369807614028,1.09467155538e-05,1.84220550861e-05,0.00459046864346,0.000883565268445,2.6976437111e-05,0.0,9.06459409332e-05,1.65855465021e-05,5.3498244648e-05,0.00150474555711,0.000231096495475,0.000433701246857,8.74402964599e-05,0.000154249855163,0.000297680051183,0.0,0.0,0.0,2.6971939539e-05,4.77518467684e-05,2.74895351215e-05,8.76426872018e-06,0.0,1.91753984033e-05,0.000114099654742,0.0,0.0,0.000295270102163,0.0,0.00169943083372,3.11625522896e-05,0.00203078720517,0.0,0.00091546055018,0.00144065328151,0.0,0.0,0.0,9.04113175916e-05,0.0,0.0,0.00238796076453,0.0,0.00127975826366,0.00207315658259,3.33521202789e-05,0.0,0.0,0.000394330250793,0.0179644031438,0.0,0.0,0.00510350031479,0.0,0.000460618840734,0.0129364849019,0.00579408038885,0.000933974055897,0.000433708368013,0.0,0.00391365976019,0.00213068877456,3.76304356844e-05,0.000115518638721,8.87033646085e-06,4.94451826424e-05,0.00016237284507,6.62271231237e-05,0.000218218822324,0.0,9.59527011457e-05,0.0,0.000442373690148,0.0,0.0,0.0,4.14387548114e-05,0.0,0.0,0.00165113478073,0.00507668803906,0.00301676256382,0.0,0.000218225193884,1.45931220873e-05,0.000136351392422,7.61854972212e-05,9.36109653022e-05,0.000311597787868,6.53984454749e-06,0.00322472204951,0.000761011677454,3.45301093564e-05,0.00138076885936,0.000229164413485,8.83480564171e-05,0.0,2.75228921142e-05,0.0016919367543,4.08158410835e-05,0.0,3.15197344693e-05,0.00111564036064,0.0,0.0,0.0129612770182,0.00213061231584,0.0,0.00116072964476,0.0,0.0,0.00144245830709,0.820008368835,3.36703235009e-05,0.000771185560212,0.00044052818642,0.000678225618462,7.30754261538e-05,0.000120582155246,4.56739684847e-05,0.0,8.39479317689e-05,0.000139150006626,3.45327329401e-05,2.85704516024e-05,0.0,0.0,0.000541815757604,0.000257771220461,0.0,4.34948948301e-05,0.000101127907376,2.59701053665e-05,0.0,0.0,0.000124321886399,0.000160252614649,4.51196427305e-05,0.000922010139467,0.000594752930139,1.9854156984e-05,0.000227746179101,9.18306763687e-05,0.0,2.22270010341e-05,2.95670386075e-05,0.00147079638414,0.0,1.2585330968e-05,0.000600116659598,3.22786997515e-05,0.0,0.000108330019407,1.87953535657e-05,0.0,0.00123479341237,0.000248616787366,0.00025408583497,3.12255182982e-05,0.0,0.0,0.00325771548842,0.000199345510843,0.0,0.0,0.000171034794026,2.25013529287e-05,7.35135646302e-05,8.49666318365e-06,0.0,3.74868881767e-05,0.0,0.000430160908065,9.36724321201e-05,0.0,0.0,0.0,0.0,4.67095344475e-05,9.34175697044e-05,5.49903141731e-05,5.83477517029e-05,0.00156177214702,0.00224640230807,0.00108677119529,0.00585601532906,0.0,3.19938535221e-05,0.000257654283588,0.000127659084855,0.000377716969263,0.0,0.0011866543996,5.46050221682e-05,0.0,0.000259443192868,0.0,2.05164244673e-05,0.000437596519044,0.000336007610534,0.000145805663653,0.00172870815373,3.03151347572e-05
"zr1429.33",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000490216445569,0.0,0.0,0.0,0.0,2.18566007969e-05,0.0,0.0,0.0,0.0,5.9966163541e-05,0.0,0.000236691158819,0.0,0.000191461137512,0.0,0.0,0.0,0.0,9.81961904171e-05,6.84015909412e-06,0.0,0.0,0.0,0.0,0.0,0.000129137843483,0.0,2.43008474198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50277376656e-05,0.0,0.0,8.03933545746e-05,0.0,0.000252223392678,0.0,0.000688784526156,0.0,0.00037320081956,0.000313207918858,0.0,0.0,0.0,1.65432511241e-05,0.0,0.0,0.000934968846218,0.0,0.000336018977541,0.000695767479319,2.03788584734e-05,0.0,0.0,8.95330564256e-05,0.0,1.80397976049e-05,6.59949526328e-05,0.000649450048858,0.0,0.0,0.00038567164848,0.00100812201264,9.65869659005e-05,0.000436323143363,0.0,0.00146730631013,0.000375788300974,0.0,1.27622933568e-05,0.0,9.00763202801e-06,9.44056836637e-06,0.0,0.0,0.0,7.47274269541e-06,0.0,4.99749859462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000456208098895,0.00117353013724,0.000633508677673,0.0,8.91848857022e-05,0.0,4.28423340629e-05,9.11619665443e-06,0.0,0.0,0.0,0.000216138949521,0.000310338962715,0.0,0.000113089523653,2.43778269384e-05,0.0,0.0,1.27978449665e-05,0.000773823095192,0.0,0.0,0.0,0.00056027015801,0.0,0.0,0.00147298031766,0.000785058138405,0.0,0.000430244258821,0.0,0.0,0.000588309506936,0.968765809485,0.0,0.000381335527352,3.68399883171e-06,0.000300934827404,2.37415706502e-05,0.0,2.68627669328e-05,0.0,0.000103107748137,0.00512162424876,1.22738259916e-05,0.0,0.0,0.0,0.000142197036853,3.8855412011e-05,0.0,0.0,8.69589435919e-06,2.36770782672e-05,0.0,0.0,0.0,4.58628987229e-05,0.0,0.000269652642803,4.59290070881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000751917721113,4.59629427155e-06,0.0,5.43190400776e-05,0.0,0.0,3.13352182002e-05,0.0,1.4383711194e-05,0.00052388822721,0.0,3.43014270932e-05,7.63360638407e-06,0.0,0.0,0.000631421710037,0.0,0.0,0.0,5.30299269561e-05,3.60168657166e-05,0.0,0.0,0.0,1.55066719577e-05,0.0,0.000145559455215,2.29069892663e-05,0.0,0.0,0.0,0.0,0.0,1.86817832848e-05,2.97105683983e-05,0.0,0.000350401072753,0.000942185676087,0.000456557738693,0.0016690113061,0.000198455549459,9.13646988642e-06,0.0,1.00760901172e-05,0.000134455747288,0.0,8.8078966206e-05,0.000107437258428,0.0,0.000107771032219,0.0,6.6087798159e-06,3.41975635061e-05,4.17443475705e-05,3.09566376287e-05,0.000729040554064,1.59569433785e-05
"zr1429.34",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000547740628263,0.0,2.88235117482e-05,0.0,0.0,2.99970282967e-05,0.0,0.0,0.0,0.0,0.00010030146369,0.0,0.000303378146556,0.0,0.000265611908886,0.0,0.0,0.0,0.0,9.35076806388e-05,1.63531191669e-05,0.0,0.0,0.0,0.0,0.0,0.000201040228357,0.0,4.0824576788e-05,0.0,0.0,0.0,1.93321826557e-05,0.0,0.0,0.0,0.0,2.18909469224e-05,0.0,0.0,0.0,6.59193662281e-05,0.0,0.0,0.000110011443271,0.0,0.000374392701801,0.0,0.000616540210562,0.0,0.000663864400484,0.000290546763203,0.0,0.0,0.0,2.54435231314e-05,0.0,0.0,0.000907885067819,0.0,0.000265048083213,0.00158854285387,0.0,0.0,0.0,0.0001451451765,0.00116926156253,0.0,0.0,0.0011971539316,0.0,0.0,0.000739983634098,0.00123905811989,0.000129156211222,0.00019857872995,0.0,0.00262370741583,0.000421769676244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81643992574e-05,0.0,9.07727702729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000442191157448,0.00152529137946,0.00100867127925,0.0,0.000131249404149,0.0,5.94602805353e-05,1.53019757221e-05,0.0,1.54176272014e-05,0.0,0.000716241472728,0.000589988607873,0.0,2.1622081945e-05,1.96162701355e-05,0.0,0.0,0.0,0.000883861586697,0.0,0.0,0.0,0.000138017091481,0.0,0.0,0.000258278221237,0.000740455729367,0.0,0.000939304312768,0.0,0.0,0.000583463096715,0.965460453033,0.0,0.000377254136862,0.000113813905753,0.000411467798323,0.0,0.0,0.000182574739864,0.0,4.31069636735e-05,0.000996201677445,7.72453034018e-06,2.50979525574e-05,0.0,0.0,0.000420740476926,3.65680092668e-05,0.0,0.0,1.50036542141e-05,1.99189409299e-05,0.0,0.0,0.0,3.18830370353e-05,1.42152472068e-05,0.000323017942377,3.74983611666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000899785905764,0.0,0.0,9.49395843384e-05,0.0,0.0,3.79833066002e-05,5.45420283969e-06,0.0,0.000512348705578,7.84820822979e-05,7.40525317949e-05,0.0,0.0,0.0,0.000602578408135,5.84219872548e-05,0.0,0.0,0.0,6.43951390399e-06,0.0,1.11448487036e-05,0.0,0.0,0.0,0.00021826755409,0.0,0.0,0.0,0.0,0.0,0.0,2.62912385896e-05,0.000132510301815,0.0,0.000369303245934,0.0013170113685,0.000577967180265,0.00220952427893,0.0,0.0,0.0,4.68028686388e-05,0.000139900925577,0.0,0.000225599462485,0.0,0.0,0.000109131108165,0.0,0.0,2.9410863107e-05,4.55937670198e-05,2.39274014315e-05,0.000983354478506,9.05343503003e-06
"zr1429.35",0.0,1.26341426009e-05,5.06534371038e-06,0.0,7.76319427103e-06,0.0,8.33457900656e-06,0.0,0.000489372832146,0.0,2.48026213942e-05,0.0,0.0,1.93841370032e-05,0.0,0.0,0.0,0.0,5.57479565121e-05,0.0,0.000191599594636,0.0,0.000175786940047,0.0,0.0,0.0,0.0,8.78997395204e-05,1.73829791615e-05,0.0,0.0,8.3845710732e-06,0.0,0.0,0.000129554194856,1.04516200978e-05,3.19303427393e-05,0.0,0.0,0.0,4.88209410214e-06,7.01814856955e-06,0.0,0.0,0.0,2.64669474425e-05,4.15819258623e-06,0.0,0.0,7.46070948612e-05,0.0,0.0,0.000104519806963,0.0,0.000334281132515,5.07230981803e-06,0.00110933272803,0.0,0.000421359936738,0.000537050020245,0.0,0.0,0.0,1.91743342316e-05,0.0,0.0,0.000678814900312,0.0,0.00033928132263,0.000846724319968,1.02010860851e-05,1.26487304499e-05,0.0,0.000116748849916,0.00126854164314,0.0,7.23969537901e-05,0.00132026032103,0.0,0.0,0.000874528350308,0.00131693445538,0.000102185423313,0.0002036165401,0.0,0.00217898814597,0.000519895119644,0.0,1.64027248841e-05,0.0,1.37980562576e-05,1.90461578509e-05,6.88595643266e-06,5.34406177508e-05,0.0,5.53471184826e-05,0.0,7.28209848604e-05,0.0,0.0,0.0,1.10666044718e-05,0.0,7.21729729407e-06,0.000558823532172,0.0013394372778,0.00111625138419,0.0,6.2404277255e-05,1.43262511257e-05,2.62352628976e-05,1.30593210301e-05,0.0,1.98637330261e-05,0.0,0.000516399035101,0.000410517313115,7.27171488793e-06,0.000160455274702,4.65866234591e-05,0.0,0.0,7.97062037052e-06,0.000448507022149,0.0,0.0,1.13797514991e-05,0.000200161924386,0.0,2.36544429454e-06,0.00163534736835,0.000539522168918,9.69870679239e-06,0.00058254075204,0.0,0.0,0.000414826793169,0.968696573102,0.0,0.000266323310335,9.03941797377e-05,0.000159329797569,1.63714183768e-05,0.0,2.78355827098e-05,0.0,3.80309320003e-05,0.000632185824573,1.11063522625e-05,1.15141563996e-05,0.0,0.0,0.000236461000071,4.74983640188e-05,0.0,0.0,1.73810942147e-05,2.01633576092e-05,0.0,1.65537664888e-05,0.0,3.96814077876e-05,1.47445454014e-05,0.000403214619537,8.74267817882e-05,0.0,2.34557039919e-05,1.57558603234e-05,0.0,0.0,0.0,0.000516579662174,0.0,0.0,5.36167373429e-05,5.14959263581e-06,0.0,5.76471633195e-05,1.05841400515e-05,3.51229508514e-05,0.000370273617509,7.36311022027e-05,5.53110586313e-05,0.0,4.06869039609e-05,0.0,0.000942267682571,3.81071494134e-05,3.88118736448e-06,0.0,1.58908389033e-05,9.49431299859e-06,0.0,0.0,0.0,1.5332566841e-05,0.0,0.000206652779584,3.50737783268e-05,0.0,0.0,0.0,0.0,0.0,1.13247602258e-05,4.15231646955e-05,0.0,0.000205948219261,0.000655372145085,0.000249797326323,0.00166830148305,0.000251330115868,5.35046239869e-06,2.6635691156e-05,2.96591457835e-05,0.000150832211644,0.0,0.000325756419747,2.33299042832e-05,1.01891207708e-05,8.73120458975e-05,0.0,6.13574761611e-06,7.57410132779e-05,0.000107012935913,3.65036333871e-05,0.00048159767256,7.28163134705e-06
"zr1429.36",0.0,5.4025318818e-05,3.29649665129e-05,0.0,3.69022322352e-05,0.0,3.78163143425e-05,0.0,0.00347545039215,0.0,3.26580625476e-05,0.0,2.30202835687e-05,0.0001713540694,0.0,0.0,0.0,0.0,0.000264731879834,0.0,0.00087228349991,0.0,0.0011290436114,2.7027714554e-05,0.0,0.0,0.0,0.00051979835657,0.000153932089846,0.0,0.0,4.44212412647e-05,0.0,0.0,0.000582444334295,6.12711253077e-05,0.000153727395122,2.01625684282e-05,0.0,0.000134368964807,0.0,1.21305795036e-05,9.02590473665e-06,0.0,3.29558505536e-05,4.02613251408e-05,8.31154501182e-06,0.0,0.0,9.54059732725e-05,0.000636664126913,0.0,0.000278637032761,0.0,0.000955034035412,0.0,0.00215421915306,0.0,0.00254069107909,0.00118024464026,0.0,0.0,0.0,9.9397934751e-05,0.0,0.0,0.00230764268287,0.0,0.00111216776068,0.00421551076884,3.2946458353e-05,0.0,0.0,0.00044307153652,0.00303247415884,0.0,6.79567146581e-05,0.00377102957351,0.0,0.000384987129613,0.00291043632464,0.00505186910161,0.00033039772628,0.000687287811681,0.0,0.00981995341583,0.00146514129845,3.08019979725e-05,5.21811326143e-05,7.41486609968e-06,3.89019422306e-05,9.41932744357e-05,3.09216104091e-05,0.000151745917046,0.0,0.000492664841639,0.0,0.00022385149818,0.0,0.0,0.0,3.24227050513e-05,0.0,2.2423602592e-05,0.00152713755689,0.00513618896333,0.00394672062964,0.0,0.000268002299317,6.16059296334e-05,9.48562532986e-05,4.46135051349e-05,0.000128706020352,5.0581143625e-05,0.0,0.00232954170344,0.00175718404006,4.90325354976e-05,0.000247621500346,0.000161739494681,0.0010133416452,0.0,3.22041982677e-05,0.00147466333237,0.0,0.0,5.7449328404e-05,0.000605021803231,0.0,0.0,0.0039732447565,0.00166796835568,0.0,0.000473779336246,4.71902829822e-05,0.0,0.00124937897112,0.890045410826,2.31705587776e-05,0.000976429468284,0.000639617421506,0.00051107051608,5.34396874891e-05,0.0,7.65544455458e-05,0.0,9.63695025533e-05,0.000561704421773,2.73788171102e-05,3.81751516521e-05,0.0,0.0,0.00119341333417,8.89383382232e-05,0.0,0.0,4.69529917975e-05,7.34080583587e-05,0.0,0.000121087840735,5.07410872757e-05,9.69927026845e-05,5.43101234879e-05,0.00110147363538,0.000408091114264,0.000185748997962,0.000209283918873,0.000151832104298,0.0,1.34134436034e-05,2.70150074592e-05,0.00134758243896,1.46435456354e-05,1.92523536976e-05,0.000370902696152,1.99866027883e-05,0.0,0.000126898574227,1.79973899583e-05,3.08605611054e-05,0.00106492885925,0.00028223093068,0.000264377738625,9.09883241157e-05,0.0,0.0,0.00284363595562,0.000137203199446,0.0,3.04644312348e-05,0.000130467334198,3.0355868446e-05,0.0,0.0,0.0,0.0,0.0,0.000723557727826,0.000357089255302,0.0,3.23384514874e-05,1.69841372628e-05,0.0,4.36648928785e-05,6.61799313054e-05,0.00030088853709,5.14949494911e-05,0.00112195581487,0.00185326790922,0.000837839814291,0.00682756737891,0.0,0.0,0.000243022636967,0.000111823539849,0.00045944379954,0.0,0.000839045883339,0.00011343098735,3.55759982682e-05,0.000245541680405,0.0,1.91835696406e-05,0.000166623715213,0.000278169356421,0.000128268454303,0.00232383483664,2.98533857161e-05
