"","X52689","X52673","X52477","X52716","X52475","X52748","X52603","X19142","X19130","X52625","X20675","X52710","X27665","X52453","X52687","X48258","X35628","X45968","X52462","X52464","X42446","X42449","X52461","X19263","X52448","X52669","X19261","X52470","X52616","X33955","X45970","X52447","X52449","X52235","X52452","X52446","X52438","X42448","X52623","X19265","X43761","X52281","X32197","X31787","X531","X542","X27672","X15677","X37202","X21133","X18319","X1419","X1494","X48569","X32198","X46173","X555","X35142","X32342","X1126","X1107","X46537","X54738","X528","X48885","X48255","X1638","X32354","X512","X443","X18362","X15778","X55","X54923","X3141","X32412","X569","X15500","X48782","X63","X15506","X34396","X1564","X2132","X553","X27718","X513","X1868","X35159","X514","X37465","X2959","X2372","X36747","X5086","X37459","X1552","X42420","X40459","X48195","X15587","X1643","X33934","X2730","X48152","X57","X53","X396","X27727","X2127","X1572","X43847","X37455","X48857","X47155","X15990","X58","X53013","X1573","X39786","X41754","X21248","X15753","X59","X33009","X38661","X590","X3127","X15716","X27513","X1123","X1125","X34407","X527","X53010","X34534","X60","X35661","X57330","X1301","X1303","X20676","X15586","X44688","X46142","X38306","X18374","X34386","X48429","X15745","X18037","X34109","X1124","X40469","X1498","X1585","X22185","X46539","X15720","X27710","X32377","X37076","X33939","X33080","X594","X52604","X44877","X54979","X33936","X46798","X46799","X1493","X1505","X52434","X37506","X44681","X40461","X36103","X32553","X35126","X64","X42109","X1600","X1510","X1444","X52913","X1898","X32452","X33442","X1408","X46225","X18335","X1899","X27731","X21151","X1515","X32398","X1648","X485","X603","X48490","X48493","X42459","X52437","X17747","X34384","X19503","X1437","X1519","X46960","X2125","X18392","X18394","X53231","X27738","X1284","X53241","X32306","X32401","X40406","X54","X37097","X1299","X1604","X1670","X606","X1649","X3147"
"FLIU-00026",1.85060715161e-05,4.69750850317e-05,1.80011405959e-05,3.77874076624e-05,3.72716742642e-05,0.0,7.25573231434e-05,4.12338737177e-05,0.0139471366569,1.63501279084e-05,1.36784509024e-05,8.68539611345e-06,3.90716796196e-06,0.000236245641359,6.39605888774e-05,8.63138372357e-06,0.0,0.0,0.000162591900671,1.44358472828e-05,0.00121126079407,2.69827556023e-05,0.00263161244953,4.11604304555e-05,6.37355032829e-05,1.60684481997e-05,6.78640201332e-06,0.00177953880399,0.000417377108021,6.67504816801e-06,0.0,3.82320757024e-05,5.61192127885e-06,1.95337336663e-05,0.000684644884404,8.82478204941e-05,0.000137782209585,2.73770800185e-05,4.89868597195e-05,6.12181862138e-05,7.91380024943e-06,3.24111706357e-05,0.0,0.0,1.18757279425e-05,1.62368717399e-05,7.7154151193e-06,4.440212501e-05,0.0,8.55789290327e-05,0.0,3.06871902669e-06,0.000122921396895,4.55038418834e-05,0.00045890604565,1.03080098337e-05,0.000742924321028,2.58077313469e-06,8.65070589172e-05,0.000518178698786,6.8586223535e-06,1.44471932817e-05,0.0,2.5593855871e-05,0.0,0.0,0.000811553618594,0.0,0.000309843127633,0.000590726985895,1.4965983985e-05,9.76557597099e-06,0.0,5.9807341826e-05,0.00201510130751,0.0,0.000350440810132,0.0012954568021,0.0,0.00015488735597,0.0017036757867,0.00103579926954,0.000226894364197,0.000274472213912,0.0,0.00136398908119,0.000780924992705,1.99148097604e-05,1.14297011003e-05,2.1599520744e-06,8.53878134947e-06,3.3484556482e-05,6.6510653081e-06,6.41127067906e-05,1.48038109352e-05,1.47278538888e-05,0.0,0.00013139753746,0.0,0.0,0.0,1.10875546909e-05,0.0,2.58539306238e-06,0.00108487051088,0.00102299459644,0.000797240471156,1.19725426036e-05,1.60058074154e-05,1.43661407268e-05,3.03008148439e-05,7.42272911224e-06,3.18384354827e-05,2.39779002819e-05,6.11909422284e-06,0.000513303520093,0.000178160649339,8.14194314909e-06,0.0001626092254,4.01413966997e-05,0.0,0.0,6.01507790975e-06,0.000442844799102,0.0,0.0,3.73835716304e-05,0.000124621802044,0.0,3.3726151524e-06,0.00161878244135,0.000494086659114,1.0614691504e-05,0.000409363843446,0.0,0.0,0.000327235320996,0.948272590955,1.69775548525e-05,0.000279978760075,0.000110284535866,2.35006889277e-05,3.30349288137e-05,0.0,2.35586418442e-05,0.0,5.3296980492e-06,0.00139553775209,1.22646850898e-05,1.02357894935e-05,0.0,0.0,0.000203199366546,6.44157876349e-05,2.40936022944e-06,2.10728489875e-05,2.9438586869e-05,1.17585991876e-05,4.67169805422e-06,0.0,3.82005514899e-05,4.75923209588e-05,2.22620047864e-05,0.000450187426821,4.5181533987e-05,0.0,1.51198683411e-05,1.01702272844e-05,8.94397618376e-06,0.0,6.26604868739e-06,0.000441245488841,3.0193945046e-06,0.0,0.000194650122419,6.06813913805e-06,0.0,9.07878295609e-05,3.01756012155e-06,6.18541736121e-05,0.000313844596472,9.591316375e-05,4.22234894045e-05,6.37570402987e-06,0.0,0.0,0.000842776176952,0.000119098610553,6.54793221648e-06,0.0,4.69560618e-05,1.15059978472e-05,2.9897046752e-05,5.52889846069e-06,0.0,1.11463228887e-05,0.0,0.000225307079336,1.95727312912e-05,0.0,0.0,3.04167886169e-06,3.6108811289e-06,1.27518157004e-05,8.55876253672e-05,4.85410366976e-05,1.90334906138e-05,0.000142452820597,5.72226281647e-05,0.000302527336259,0.00145128343014,0.000101249655811,1.65087001323e-05,7.60673132044e-05,1.50431639535e-05,0.000138478799564,0.0,0.000218347362094,2.92580699886e-05,1.41200616373e-05,7.12481851048e-05,0.0,5.49696660756e-06,0.000153588069247,8.86705438775e-05,3.16000336259e-05,0.000119290541373,5.75330465413e-06
"FLIU-00027",6.24522289618e-05,5.57966821392e-05,1.36056246046e-05,6.892215609e-05,5.34508746526e-05,9.34602758377e-06,0.00021159767788,8.64443219349e-05,0.0156398678413,3.77986789579e-05,2.10786921248e-05,4.78951257444e-05,3.34163484503e-05,0.000633621869928,0.000121234805091,1.40178405089e-05,1.28915254953e-05,4.45925460281e-05,0.000363764507627,3.81770745324e-05,0.00251921833602,4.82402401536e-05,0.00291015056756,6.34549282191e-05,0.000230447659284,7.5736462403e-06,1.39081450043e-05,0.00284474420631,0.000585390305425,1.32519815904e-05,2.45059659268e-05,6.21906360627e-05,4.41575871773e-06,6.38023953469e-05,0.00089876477628,0.000121993850929,0.000186213755797,3.94634724405e-05,0.000103433695047,0.000114388099882,4.60446635524e-06,8.86769048391e-06,4.07642807501e-06,0.0,8.52924211066e-06,9.70182725667e-06,4.95948178862e-06,2.00996180835e-05,2.13215122901e-06,7.72278899339e-05,8.35057764066e-05,5.15402220765e-06,6.26712768662e-05,0.0,0.000632256999052,9.02576376468e-06,0.000868514892972,6.15451579125e-06,0.000185726497972,0.000394387688953,0.0,2.47649610324e-05,0.0,2.84806389225e-05,0.0,0.0,0.000532659852813,8.20074377648e-06,0.000233984873665,0.0004898274834,8.16912912032e-06,8.72432169437e-06,0.0,7.25525969459e-05,0.00190782323587,2.50540023151e-05,0.000138256233994,0.00166876702826,5.75352431528e-06,0.000127848640174,0.002233122657,0.000988493934512,0.000134157111988,0.000124876372345,0.0,0.00102507655204,0.000610623604503,2.95588702497e-05,7.04619613971e-06,6.20725589981e-06,5.55844473157e-06,4.50417192203e-05,1.1932351532e-05,5.28324527662e-05,0.0,3.49504190058e-05,7.98596017451e-06,0.00010002313535,0.0,0.0,1.15306738465e-05,9.26701545087e-06,0.0,3.17597404678e-06,0.000329977655013,0.00117682317645,0.000654255800208,6.38552334854e-06,2.29390553409e-05,2.155649006e-05,1.7938057872e-05,1.49894642747e-05,5.29924376308e-05,5.42774141048e-05,2.95521061838e-06,0.000636942634199,0.000206641725169,1.11034593611e-05,0.000411702325411,6.19727155026e-05,7.66035372361e-06,8.9646568006e-05,2.22939693104e-06,0.00023114891647,8.96625959015e-06,0.0,1.48773670365e-05,0.000250782892332,0.0,1.92442578284e-06,0.0016147840961,0.000364286811156,0.0,0.000300537351978,0.0,5.39787168729e-06,0.000269945736293,0.945111579092,2.54735214501e-05,0.000176077606884,0.000147861256684,1.4296147513e-05,1.78839943592e-05,1.90690783228e-05,1.00236595548e-05,0.0,0.0,0.000267964600189,1.60344634517e-05,8.9180288589e-06,0.0,0.0,0.000202779296457,6.87722192944e-05,0.0,1.41968921971e-05,2.1972578147e-05,1.28945154085e-05,2.42736839803e-06,0.0,5.2487191312e-05,3.8159282098e-05,1.28931920043e-05,0.000503135047968,0.000103338409944,0.0,4.53306134581e-05,1.87494516983e-05,6.91978653007e-06,0.0,7.87670580464e-06,0.00026613496936,3.94188198022e-06,2.23420039818e-06,0.000251072815884,5.47458011656e-06,0.0,4.36279314031e-05,8.01669256119e-06,1.59989766129e-05,0.00022354272429,5.83323246077e-05,5.63827051299e-05,4.50530906935e-06,0.0,0.0,0.000623961754412,5.66551303375e-05,5.83214432842e-06,0.0,5.36750201139e-05,0.0,2.92453214817e-05,9.35612466775e-06,8.60697005132e-05,9.67143797479e-06,0.0,0.000110561108994,3.86583035155e-05,0.0,7.99287128539e-06,5.07785294306e-06,0.0,1.19971003084e-05,5.77825236804e-05,3.09274172489e-05,1.78211081517e-05,0.000175258958842,0.0,0.000213009161994,0.00122021926704,6.95372939733e-05,5.77121871974e-06,0.0001330469229,1.48385471796e-05,7.26171986774e-05,0.0,0.000285654936399,0.0,1.13830407545e-05,6.01265666281e-05,5.1645114114e-06,3.8654186258e-06,0.000102470893976,0.00017263680495,4.56804333046e-05,0.0,5.9645337645e-06
"FLIU-00028",4.43399542628e-06,3.42566098109e-05,2.72985519697e-05,1.76894927696e-05,2.57118529043e-05,1.17040800593e-05,4.90418648205e-05,3.702968236e-05,0.00918069233775,1.78663922255e-05,1.57032982821e-05,9.0602482603e-06,1.14209201795e-05,0.000206994928578,3.73071065919e-05,0.0,0.0,6.87266460984e-06,0.000149361591508,2.13970608443e-05,0.00104227634906,2.72698737303e-05,0.00195861175685,4.62843766305e-05,0.000153853773573,4.22238020692e-06,7.59135638371e-06,0.00173416438379,0.000306967535365,4.86665949638e-06,3.37890035701e-06,2.78890972948e-05,2.09215303531e-06,2.65174850251e-05,0.000462178393416,6.48734982241e-05,0.000148923455932,0.0,7.01712369405e-05,0.000107944742268,3.60338304959e-06,1.51151679667e-05,4.04295253787e-06,9.19292285218e-06,4.43131627496e-06,4.59297098247e-06,1.70944947705e-06,2.91207144746e-05,7.46539853738e-07,4.7347245012e-05,0.000475808368191,6.98277395543e-06,8.24302409328e-05,0.0,0.000372156984772,6.79115803462e-06,0.000190215479362,2.8086562067e-06,2.3711243828e-05,0.000385749036349,4.53878420377e-06,8.55264342242e-06,0.0,1.13910344353e-05,0.0,0.0,0.000578404354664,0.0,0.000216354713502,0.000469363386694,1.0321939857e-05,9.94799070869e-06,9.00511811845e-06,7.73838141566e-05,0.000795299049227,0.0,0.0,0.0011718165603,3.94510691308e-06,0.000103627421995,0.00110088870839,0.00146108867858,0.00021151752467,0.000184618241716,0.0,0.00214946061022,0.000597378519357,2.49991231855e-06,8.45313747852e-06,2.88310642564e-06,1.68844266667e-05,6.5558379863e-05,1.18666403955e-05,3.44870545585e-05,1.68590690656e-05,2.06386723495e-05,9.54343886013e-07,8.29326384061e-05,0.0,0.0,0.0,1.10491973682e-05,0.0,0.0,0.000542602063217,0.00131415556793,0.00101606632495,7.25883974445e-05,3.98004153685e-05,2.87978578739e-06,2.77358573865e-05,2.19292308583e-05,3.97436249075e-05,1.95136929389e-05,1.62518828147e-06,0.000509678614194,0.000174970051813,1.60565689104e-05,0.000534229904031,4.67784725082e-05,0.00010610220312,0.0,5.12453724408e-06,0.000264648415885,0.0,0.0,2.76307289982e-05,0.000541989782805,4.31698066251e-06,3.34188278743e-06,0.00328270629694,0.000316128798951,9.14224538435e-06,0.000222700792808,4.2813970049e-06,0.0,0.000287995823417,0.950522212959,1.78944289779e-05,0.000242197807087,0.000143307426493,2.54945775061e-05,2.85948838609e-05,2.08374578302e-05,9.70452754976e-06,0.0,5.34437859001e-06,0.00337155902959,1.15419725375e-05,0.0,0.0,0.0,0.000213184862417,9.78803782828e-05,0.0,7.66637262053e-06,1.50298502044e-05,2.63692260741e-05,2.69330176206e-06,0.0,4.5609721048e-05,2.90224160355e-05,7.35261004047e-06,0.00281806719738,0.000129984610756,1.16004233176e-05,0.000114839745717,5.76412235856e-05,2.89378529637e-06,2.52428882206e-06,6.33830599334e-06,0.000237321600755,2.18728177426e-06,4.86752739047e-06,0.000183041240423,3.56500703709e-06,0.0,3.63019343e-05,1.18693950158e-05,1.16318184429e-05,0.000281311303152,0.000212656277183,5.5364171375e-05,6.10676694448e-06,1.04874057516e-05,0.0,0.000852677112232,5.19263674236e-05,9.41295287073e-06,1.27518168961e-05,0.000252472578787,5.36867962447e-06,1.46628442087e-05,0.0,8.62460316267e-07,0.0,0.0,0.000117870431872,4.32713124988e-06,0.0,1.06763425211e-05,3.73884999636e-06,4.39007243852e-06,1.27378551217e-05,1.49661165907e-05,0.000165891124962,2.88060840005e-05,8.53494970339e-05,6.85213702793e-06,0.000181130930067,0.00102669063156,0.00028459665962,0.0,1.01357577079e-05,2.48059224146e-05,8.05241191085e-05,0.0,0.000171074150721,1.17166833909e-05,7.26766962343e-06,7.73215521894e-05,1.1907318214e-05,5.72372377549e-06,0.000257432329358,0.000175217326159,4.7654253112e-05,0.000280562159616,9.4877427004e-06
"FLIU-00029",7.13356031855e-05,6.38209026492e-05,1.21541157972e-05,6.30008332969e-05,7.01534378473e-05,1.20094708154e-05,0.000123843182167,0.000106043283993,0.0232581814183,7.12960917578e-05,2.78403598172e-06,2.44313939643e-05,1.13076594425e-05,0.000387930933546,0.00012012206222,1.91373461856e-05,4.38445603086e-06,1.63350050844e-05,0.000401620261721,4.57846266688e-05,0.00263894946664,6.33375784193e-05,0.0050258961527,0.000102142566648,0.00033522268901,1.70311522317e-05,1.13146361107e-05,0.00408390890235,0.000622985176698,1.25289217529e-05,1.22070279539e-05,6.10550336351e-05,8.40764498687e-06,6.36446208949e-05,0.00103557766518,0.000140886422685,0.000283258254007,4.82132670291e-05,0.000126278661043,8.63433144184e-05,4.502921238e-06,1.28061925059e-05,2.75357349988e-06,2.28959052824e-06,1.59905925346e-05,0.0,1.90642638595e-06,0.0,0.0,8.97888905102e-05,0.0,6.02300598923e-06,7.32129486081e-05,0.0,0.000444762319897,7.71819820408e-06,0.00257418167125,2.35099902337e-06,0.000265009293262,0.000299677600793,0.0,0.0,0.0,1.68045141298e-05,0.0,0.0,0.000458419458693,0.0,0.000204754849569,0.000872054510076,1.11433278228e-05,8.12325941381e-06,0.0,6.17567068562e-05,0.00457764646578,0.0,0.0,0.00102968935724,4.38480141047e-06,0.000150828520215,0.00195674847182,0.0011709445072,7.02520091888e-05,5.32825417559e-05,0.0,0.000900330048205,0.000188710170587,3.55764486852e-05,0.0,2.61763208434e-06,0.0,1.81309790702e-05,7.61658752204e-06,4.09623674409e-05,0.0,8.19535395416e-05,1.97778181393e-05,7.80002554191e-05,0.0,0.0,0.0,1.14139672873e-05,1.78231076835e-05,0.0,0.000173271840053,0.000952763715949,0.000319315885569,0.0,1.09997189799e-05,3.17267784466e-05,1.62104611961e-05,5.05974224953e-06,3.84010322335e-05,7.62956688788e-05,3.5589987566e-06,0.000624175423919,0.000200007675868,6.49610698265e-06,0.000316890491777,5.01486362266e-05,0.0,0.0,0.0,0.000378674138243,7.96238159023e-06,0.0,9.11173586524e-06,0.00015485613003,0.0,0.0,0.000948985470214,0.000415090757374,0.0,0.000275330341303,0.0,0.0,0.000434909192156,0.931959172638,0.0,0.000158341217549,0.000148894049004,2.29890887019e-05,2.04626368353e-05,3.12455264943e-05,0.000640822859401,0.0,7.8059246257e-06,0.000713706592162,1.73191297527e-05,0.0,0.0,0.0,0.000251349944036,2.51715424743e-05,0.0,1.08079642189e-05,2.54103379384e-05,2.02136181345e-05,0.0,0.0,4.00270794498e-05,3.00258529302e-05,1.62682777432e-05,0.000298558156393,4.99637890579e-05,0.0,1.26623073593e-05,0.0,0.0,0.0,0.0,0.00047860592999,6.19334721419e-06,2.97309678169e-06,0.00032394784063,5.89265972341e-06,0.0,2.55483516317e-05,8.63911840328e-06,0.0,0.000375430540149,6.53139096388e-05,5.62674505204e-05,1.27157030474e-05,0.0,0.0,0.000413017374483,4.35610727225e-05,0.0,0.0,0.0,0.0,3.23677339318e-05,0.0,0.0,1.51354326137e-05,0.0,0.000143305185188,1.57359786842e-05,1.38566991358e-05,0.0,0.0,5.67058063247e-06,1.11020204211e-05,5.42070539031e-05,6.24770996523e-05,1.19714099821e-05,7.26095013488e-05,4.20699998587e-06,0.000292987735848,0.00131447156425,0.0,0.0,0.00012004870359,2.24524378597e-05,5.8989110944e-05,0.0,0.000253129961484,0.0,2.31085209719e-05,8.14412725001e-05,1.28051563671e-05,4.96172351545e-06,3.18764659707e-05,2.07891587211e-05,2.52042844615e-05,0.0,7.93523475268e-06
"FLIU-00030",2.70706481875e-05,7.57069982583e-05,3.71317984087e-05,7.44544915752e-05,7.50031430389e-05,2.57266344642e-05,0.000277102009865,0.000113445413444,0.0243977000591,6.54038916996e-05,3.72998326889e-05,2.98288201767e-05,1.22119238781e-05,0.000948137398914,0.000219522132925,2.53002963254e-05,0.0,3.12641455515e-05,0.000400876190917,5.09692911237e-05,0.00478780777964,0.000129959210284,0.00556153399742,0.000150643969658,0.000427725659098,1.67896856813e-05,3.73307692327e-05,0.00807906578729,0.000840093571152,9.53659669683e-06,9.05835029392e-06,6.59677183522e-05,5.6155363073e-06,6.04009640898e-05,0.00143886607852,0.0002507391898,0.000363671317135,7.67912752725e-05,0.000174527567665,0.000171472600243,0.0,0.0,2.36055598893e-06,3.5410293721e-06,9.26318277889e-06,0.0,5.4299170443e-06,2.64648129649e-05,0.0,4.05761103753e-05,0.00019205347796,0.0,6.8608591993e-05,3.38875644687e-05,0.000552757492069,1.05484496337e-05,0.00048077349519,0.0,2.17238364694e-05,0.000464060011101,2.63592379385e-06,1.12287279502e-05,0.0,2.79931433599e-05,0.0,0.0,0.000667728891244,4.40314943681e-06,0.000262289983454,0.000433398509424,6.6813165248e-06,1.77585531046e-05,3.845360295e-05,7.66946881262e-05,0.0017704769109,0.0,0.000537255808684,0.00158450204046,3.2520494879e-06,0.000199743000166,0.0022469231326,0.000940499719842,0.00063108413173,0.000193630785788,0.0,0.00125841432554,0.000491250172042,2.21396236185e-05,1.17151155489e-05,1.4439224775e-06,9.46000432725e-06,3.91199435394e-05,1.70806194524e-05,3.15271387389e-05,0.0,6.52002315468e-05,5.71935283546e-06,9.98350275258e-05,0.0,0.0,0.0,1.22071042902e-05,0.0,8.8498054237e-06,0.000654051552132,0.00127220759528,0.000762782627073,0.0,2.18729180459e-05,1.34879423345e-05,1.95276023754e-05,2.09347266481e-05,3.61269143353e-05,4.9466882296e-05,1.9348040162e-06,0.000592887595177,0.000185704778128,1.23882296132e-05,0.000619179684533,3.12833587735e-05,1.01058291034e-05,0.0,0.0,0.000358938546965,0.0,0.0,7.76396529988e-06,0.000205413570956,2.25556712859e-06,0.0,0.00274316665821,0.00042727971696,0.0,0.000271605465274,9.97713308103e-06,1.19658643779e-05,0.00038620914292,0.91991141475,5.97234863446e-05,0.000255609187966,7.28950943772e-05,1.80904533728e-05,2.96745933645e-05,3.22461691472e-05,1.72067102921e-05,0.0,8.14822973909e-06,0.000438964742649,1.5907245192e-05,0.0,0.0,0.0,0.000136692695591,0.000143459657495,0.0,1.13121589242e-05,2.46815003191e-05,1.75784698547e-05,4.25940848472e-06,7.9545344099e-06,9.52528369122e-05,3.78241256949e-05,1.18133309344e-05,0.000635453544051,9.98733237106e-05,5.69818572652e-06,6.25094686584e-05,1.49112838692e-05,6.13442355937e-06,4.85397629244e-06,6.37605424911e-06,0.000406666665238,0.0,8.24540305152e-06,0.000454295070146,1.40666836577e-05,0.0,1.32113370679e-05,4.32091033387e-05,8.84400889232e-06,0.000295091772928,6.05501759254e-05,4.48721216761e-05,1.00007099839e-05,0.0,0.0,0.000798722228777,3.16256146426e-05,1.20658382616e-05,6.18633182345e-06,3.38268637132e-05,0.0,1.42749680097e-05,0.0,0.0,8.83326251394e-06,0.0,8.37297233238e-05,2.61834532399e-05,0.0,1.5860872941e-05,1.3026890137e-05,1.58068805308e-05,2.90823050916e-05,9.17921774245e-05,7.79680362704e-05,2.74943811437e-05,7.8823578249e-05,0.0,0.000298652797077,0.00145542748507,0.000371979505088,1.7305316455e-05,0.000118604000717,1.66996766211e-05,9.51782635591e-05,0.0,0.000252545623442,3.2705072069e-05,9.68001200109e-06,6.07952584821e-05,6.23882625362e-06,4.88771340761e-06,0.000186086372255,0.00016347201923,3.9473531953e-05,0.0,6.47602813287e-06
"FLIU-00031",6.03567753895e-05,0.000114228498859,4.04477327183e-05,0.000229149943443,9.61022572567e-05,4.12028354903e-05,0.000488009199577,0.00027085073765,0.0625173529438,0.000179524125724,4.40360730973e-05,9.13834136345e-05,2.86847749218e-05,0.00147223821105,0.000440255116668,3.35598890863e-05,6.16320483654e-06,2.17794605943e-05,0.00118878925833,0.000101935450313,0.00987485355962,0.000177838423094,0.011160590692,0.00022474776715,0.000891855474705,3.69152283309e-05,3.37936803526e-05,0.0127154074373,0.00231135193877,2.0699876966e-05,1.34207424312e-05,0.000155710865477,1.32743046422e-05,0.000142183367439,0.00296576977596,0.000451155250369,0.000834706986224,0.000138027975694,0.00045719554579,0.000239712251837,0.0,0.0,2.19841047708e-06,0.0,1.8220003928e-05,1.14550697112e-05,3.44049791087e-06,0.0,0.0,4.82887388658e-05,0.0,0.0,6.0774579609e-05,0.0,0.000639907941747,1.1291424604e-05,0.00141334195068,5.16158089449e-06,0.000567522899809,0.000452733143884,0.0,0.0,0.0,3.22343110425e-05,0.0,0.0,0.000650940905409,9.71221420261e-06,0.000296167443424,0.000866659220159,1.11894975818e-05,0.0,0.0,6.82088433843e-05,0.00488677686328,1.17216075575e-05,0.000338122747913,0.00205349026813,3.92774595e-06,0.000344672063898,0.00416443752737,0.00168591649288,0.000137126522925,9.7380602968e-05,0.0,0.00153963778373,0.000402652649121,4.19305470212e-05,2.58478500324e-06,1.70299774108e-06,1.35231962081e-05,2.8010002232e-05,1.72977443512e-05,4.68659745915e-05,0.0,9.46578082499e-05,1.03360672776e-05,0.0001322416638,0.0,0.0,1.20227356249e-05,9.18721541451e-06,0.0,0.0,0.000386727539561,0.00181574465473,0.000965767578336,0.0,1.13663115549e-05,3.80394105184e-05,1.98736623181e-05,1.44098998469e-05,8.13144987503e-05,7.43350876038e-05,2.17698912184e-06,0.00122897001424,0.000364976874887,1.40459123928e-05,0.000141488139111,8.795898174e-05,3.39983245291e-05,0.0,0.0,0.000384637025992,0.0,0.0,1.50758932928e-05,0.000174995879488,0.0,0.0,0.00108771873913,0.000483448645724,0.0,0.000202227601744,0.0,6.96957839318e-06,0.000322038646245,0.85144468926,0.0,0.000225682317669,0.000136079334707,2.2242038958e-05,2.5627227632e-05,1.74087139947e-05,1.48206806712e-05,0.0,0.0,0.000254734679535,2.06695885744e-05,0.0,0.0,0.0,0.000263452205398,5.73042322687e-05,0.0,1.47975912596e-05,3.66141002634e-05,1.47659859814e-05,0.0,0.0,7.58737378982e-05,4.39042088532e-05,1.8135108639e-05,0.000635039148638,9.73319659565e-05,0.0,4.59224692444e-05,2.25860097359e-05,1.38237097284e-05,0.0,1.58878855656e-05,0.000311901955598,0.0,5.03524757407e-06,0.000628373946633,1.69873980776e-05,0.0,2.98598767243e-05,3.11277751353e-05,6.40217585681e-06,0.000330425721366,8.97964774984e-05,7.41046324502e-05,1.99596111163e-05,0.0,0.0,0.000809196171367,7.00264102589e-05,0.0,0.0,5.47359522441e-06,0.0,8.56345013199e-06,7.18071921014e-06,0.0,2.04927746013e-05,0.0,0.000156729960114,1.71242664908e-05,4.65867068415e-05,1.82556476584e-05,5.50283010675e-06,1.58666397952e-05,2.50348042503e-05,0.000118024380565,0.000249632270744,1.42793524894e-05,9.38203561696e-05,0.0,0.000410816643653,0.00214242032204,0.000289991245306,1.16055459525e-05,0.000112228499295,3.07502676455e-05,0.000125777067519,0.0,0.00029961856422,3.65781931557e-05,1.20635591093e-05,7.74902600864e-05,0.0,5.94346036051e-06,7.29219804979e-05,6.85366603534e-05,2.48435923172e-05,0.0,6.01755717944e-06
